zip_code,city,state,metro,county_name,date,rental_price
94541,Hayward,CA,San Francisco-Oakland-Hayward,Alameda County,2017-01-01,NA
94541,Hayward,CA,San Francisco-Oakland-Hayward,Alameda County,2017-02-01,NA
94541,Hayward,CA,San Francisco-Oakland-Hayward,Alameda County,2017-03-01,NA
94541,Hayward,CA,San Francisco-Oakland-Hayward,Alameda County,2017-04-01,NA
94541,Hayward,CA,San Francisco-Oakland-Hayward,Alameda County,2017-05-01,NA
94541,Hayward,CA,San Francisco-Oakland-Hayward,Alameda County,2017-06-01,NA
94541,Hayward,CA,San Francisco-Oakland-Hayward,Alameda County,2017-07-01,NA
94541,Hayward,CA,San Francisco-Oakland-Hayward,Alameda County,2017-08-01,NA
94541,Hayward,CA,San Francisco-Oakland-Hayward,Alameda County,2017-09-01,NA
94541,Hayward,CA,San Francisco-Oakland-Hayward,Alameda County,2017-10-01,NA
94541,Hayward,CA,San Francisco-Oakland-Hayward,Alameda County,2017-11-01,NA
94541,Hayward,CA,San Francisco-Oakland-Hayward,Alameda County,2017-12-01,NA
94541,Hayward,CA,San Francisco-Oakland-Hayward,Alameda County,2018-01-01,NA
94541,Hayward,CA,San Francisco-Oakland-Hayward,Alameda County,2018-02-01,NA
94541,Hayward,CA,San Francisco-Oakland-Hayward,Alameda County,2018-03-01,2250
94541,Hayward,CA,San Francisco-Oakland-Hayward,Alameda County,2018-04-01,2200
94541,Hayward,CA,San Francisco-Oakland-Hayward,Alameda County,2018-05-01,2390
94541,Hayward,CA,San Francisco-Oakland-Hayward,Alameda County,2018-06-01,2450
94541,Hayward,CA,San Francisco-Oakland-Hayward,Alameda County,2018-07-01,2497.5
94541,Hayward,CA,San Francisco-Oakland-Hayward,Alameda County,2018-08-01,2500
94541,Hayward,CA,San Francisco-Oakland-Hayward,Alameda County,2018-09-01,2550
94541,Hayward,CA,San Francisco-Oakland-Hayward,Alameda County,2018-10-01,2560
94541,Hayward,CA,San Francisco-Oakland-Hayward,Alameda County,2018-11-01,2500
94541,Hayward,CA,San Francisco-Oakland-Hayward,Alameda County,2018-12-01,2425
94541,Hayward,CA,San Francisco-Oakland-Hayward,Alameda County,2019-01-01,2525
94541,Hayward,CA,San Francisco-Oakland-Hayward,Alameda County,2019-02-01,2500
94541,Hayward,CA,San Francisco-Oakland-Hayward,Alameda County,2019-03-01,2250
94541,Hayward,CA,San Francisco-Oakland-Hayward,Alameda County,2019-04-01,2200
94541,Hayward,CA,San Francisco-Oakland-Hayward,Alameda County,2019-05-01,2400
94541,Hayward,CA,San Francisco-Oakland-Hayward,Alameda County,2019-06-01,2297.5
94541,Hayward,CA,San Francisco-Oakland-Hayward,Alameda County,2019-07-01,2500
94541,Hayward,CA,San Francisco-Oakland-Hayward,Alameda County,2019-08-01,2495
94541,Hayward,CA,San Francisco-Oakland-Hayward,Alameda County,2019-09-01,2500
94541,Hayward,CA,San Francisco-Oakland-Hayward,Alameda County,2019-10-01,2400
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2010-02-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2010-03-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2010-04-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2010-05-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2010-06-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2010-07-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2010-08-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2010-09-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2010-10-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2010-11-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2010-12-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2011-01-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2011-02-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2011-03-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2011-04-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2011-05-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2011-06-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2011-07-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2011-08-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2011-09-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2011-10-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2011-11-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2011-12-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2012-01-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2012-02-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2012-03-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2012-04-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2012-05-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2012-06-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2012-07-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2012-08-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2012-09-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2012-10-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2012-11-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2012-12-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2013-01-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2013-02-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2013-03-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2013-04-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2013-05-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2013-06-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2013-07-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2013-08-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2013-09-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2013-10-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2013-11-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2013-12-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2014-01-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2014-02-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2014-03-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2014-04-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2014-05-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2014-06-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2014-07-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2014-08-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2014-09-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2014-10-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2014-11-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2014-12-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2015-01-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2015-02-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2015-03-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2015-04-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2015-05-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2015-06-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2015-07-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2015-08-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2015-09-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2015-10-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2015-11-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2015-12-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2016-01-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2016-02-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2016-03-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2016-04-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2016-05-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2016-06-01,NA
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2016-07-01,2800
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2016-08-01,2795
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2016-09-01,2850
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2016-10-01,2867.5
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2016-11-01,2700
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2016-12-01,2650
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2017-01-01,2882.5
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2017-02-01,2950
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2017-03-01,2990
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2017-04-01,3000
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2017-05-01,3100
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2017-06-01,3000
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2017-07-01,3000
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2017-08-01,3000
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2017-09-01,2972.5
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2017-10-01,2882.5
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2017-11-01,2900
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2017-12-01,2900
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2018-01-01,2895
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2018-02-01,3000
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2018-03-01,2972.5
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2018-04-01,3000
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2018-05-01,3000
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2018-06-01,3125
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2018-07-01,3199.5
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2018-08-01,3075
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2018-09-01,3200
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2018-10-01,3150
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2018-11-01,3000
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2018-12-01,2950
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2019-01-01,3000
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2019-02-01,3200
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2019-03-01,3025
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2019-04-01,3090
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2019-05-01,3297
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2019-06-01,3200
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2019-07-01,3200
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2019-08-01,3192.5
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2019-09-01,3100
94538,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,2019-10-01,3100
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2010-02-01,NA
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2010-03-01,NA
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2010-04-01,NA
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2010-05-01,NA
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2010-06-01,NA
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2010-07-01,NA
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2010-08-01,NA
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2010-09-01,NA
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2010-10-01,NA
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2010-11-01,NA
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2010-12-01,NA
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2011-01-01,2000
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2011-02-01,2000
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2011-03-01,1995
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2011-04-01,1975
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2011-05-01,1995
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2011-06-01,1895
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2011-07-01,1885
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2011-08-01,1975
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2011-09-01,2050
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2011-10-01,1997.5
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2011-11-01,2100
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2011-12-01,2000
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2012-01-01,2000
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2012-02-01,2050
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2012-03-01,2099
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2012-04-01,2100
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2012-05-01,2100
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2012-06-01,2100
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2012-07-01,2025
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2012-08-01,1995
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2012-09-01,2045
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2012-10-01,2100
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2012-11-01,2095
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2012-12-01,2047.5
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2013-01-01,2050
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2013-02-01,2000
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2013-03-01,2000
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2013-04-01,1995
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2013-05-01,1962.5
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2013-06-01,1995
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2013-07-01,1990
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2013-08-01,1995
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2013-09-01,2100
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2013-10-01,2050
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2013-11-01,2025
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2013-12-01,2095
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2014-01-01,2000
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2014-02-01,2025
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2014-03-01,2095
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2014-04-01,2075
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2014-05-01,2050
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2014-06-01,2075
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2014-07-01,2150
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2014-08-01,2150
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2014-09-01,2200
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2014-10-01,2150
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2014-11-01,2100
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2014-12-01,2150
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2015-01-01,2195
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2015-02-01,2185
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2015-03-01,2300
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2015-04-01,2195
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2015-05-01,2250
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2015-06-01,2225
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2015-07-01,2150
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2015-08-01,2300
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2015-09-01,2270
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2015-10-01,2200
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2015-11-01,2200
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2015-12-01,2250
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2016-01-01,2250
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2016-02-01,2300
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2016-03-01,2250
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2016-04-01,2350
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2016-05-01,2385
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2016-06-01,2375
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2016-07-01,2325
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2016-08-01,2375
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2016-09-01,2350
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2016-10-01,2375
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2016-11-01,2350
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2016-12-01,2200
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2017-01-01,2375
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2017-02-01,2350
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2017-03-01,2400
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2017-04-01,2475
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2017-05-01,2450
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2017-06-01,2450
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2017-07-01,2500
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2017-08-01,2495
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2017-09-01,2500
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2017-10-01,2450
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2017-11-01,2397.5
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2017-12-01,2400
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2018-01-01,2392.5
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2018-02-01,2397.5
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2018-03-01,2462.5
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2018-04-01,2400
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2018-05-01,2600
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2018-06-01,2695
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2018-07-01,2700
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2018-08-01,2540
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2018-09-01,2500
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2018-10-01,2590
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2018-11-01,2600
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2018-12-01,2600
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2019-01-01,2650
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2019-02-01,2600
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2019-03-01,2600
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2019-04-01,2695
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2019-05-01,2600
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2019-06-01,2600
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2019-07-01,2700
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2019-08-01,2697.5
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2019-09-01,2700
94513,Brentwood,CA,San Francisco-Oakland-Hayward,Contra Costa County,2019-10-01,2700
94587,Union City,CA,San Francisco-Oakland-Hayward,Alameda County,2010-02-01,NA
94587,Union City,CA,San Francisco-Oakland-Hayward,Alameda County,2010-03-01,NA
94587,Union City,CA,San Francisco-Oakland-Hayward,Alameda County,2010-04-01,NA
94587,Union City,CA,San Francisco-Oakland-Hayward,Alameda County,2010-05-01,NA
94587,Union City,CA,San Francisco-Oakland-Hayward,Alameda County,2010-06-01,NA
94587,Union City,CA,San Francisco-Oakland-Hayward,Alameda County,2010-07-01,NA
94587,Union City,CA,San Francisco-Oakland-Hayward,Alameda County,2010-08-01,NA
94587,Union City,CA,San Francisco-Oakland-Hayward,Alameda County,2010-09-01,NA
94587,Union City,CA,San Francisco-Oakland-Hayward,Alameda County,2010-10-01,NA
94587,Union City,CA,San Francisco-Oakland-Hayward,Alameda County,2010-11-01,NA
94587,Union City,CA,San Francisco-Oakland-Hayward,Alameda County,2010-12-01,NA
94587,Union City,CA,San Francisco-Oakland-Hayward,Alameda County,2011-01-01,NA
94587,Union City,CA,San Francisco-Oakland-Hayward,Alameda County,2011-02-01,NA
94587,Union City,CA,San Francisco-Oakland-Hayward,Alameda County,2011-03-01,NA
94587,Union City,CA,San Francisco-Oakland-Hayward,Alameda County,2011-04-01,NA
94587,Union City,CA,San Francisco-Oakland-Hayward,Alameda County,2011-05-01,NA
94587,Union City,CA,San Francisco-Oakland-Hayward,Alameda County,2011-06-01,NA
94587,Union City,CA,San Francisco-Oakland-Hayward,Alameda County,2011-07-01,NA
94587,Union City,CA,San Francisco-Oakland-Hayward,Alameda County,2011-08-01,NA
94587,Union City,CA,San Francisco-Oakland-Hayward,Alameda County,2011-09-01,NA
94587,Union City,CA,San Francisco-Oakland-Hayward,Alameda County,2011-10-01,NA
94587,Union City,CA,San Francisco-Oakland-Hayward,Alameda County,2011-11-01,NA
94587,Union City,CA,San Francisco-Oakland-Hayward,Alameda County,2011-12-01,NA
94587,Union City,CA,San Francisco-Oakland-Hayward,Alameda County,2012-01-01,NA
94587,Union City,CA,San Francisco-Oakland-Hayward,Alameda County,2012-02-01,NA
94587,Union City,CA,San Francisco-Oakland-Hayward,Alameda County,2012-03-01,NA
94587,Union City,CA,San Francisco-Oakland-Hayward,Alameda County,2012-04-01,NA
94587,Union City,CA,San Francisco-Oakland-Hayward,Alameda County,2012-05-01,NA
94587,Union City,CA,San Francisco-Oakland-Hayward,Alameda County,2012-06-01,NA
94587,Union City,CA,San Francisco-Oakland-Hayward,Alameda County,2012-07-01,NA
94587,Union City,CA,San Francisco-Oakland-Hayward,Alameda County,2012-08-01,NA
94587,Union City,CA,San Francisco-Oakland-Hayward,Alameda County,2012-09-01,NA
94587,Union City,CA,San Francisco-Oakland-Hayward,Alameda County,2012-10-01,NA
94587,Union City,CA,San Francisco-Oakland-Hayward,Alameda County,2012-11-01,NA
94587,Union City,CA,San Francisco-Oakland-Hayward,Alameda County,2012-12-01,NA
94587,Union City,CA,San Francisco-Oakland-Hayward,Alameda County,2013-01-01,NA
94587,Union City,CA,San Francisco-Oakland-Hayward,Alameda County,2013-02-01,NA
94587,Union City,CA,San Francisco-Oakland-Hayward,Alameda County,2013-03-01,NA
94587,Union City,CA,San Francisco-Oakland-Hayward,Alameda County,2013-04-01,NA
94587,Union City,CA,San Francisco-Oakland-Hayward,Alameda County,2013-05-01,NA
94587,Union City,CA,San Francisco-Oakland-Hayward,Alameda County,2013-06-01,NA
94587,Union City,CA,San Francisco-Oakland-Hayward,Alameda County,2013-07-01,NA
94587,Union City,CA,San Francisco-Oakland-Hayward,Alameda County,2013-08-01,NA
94587,Union City,CA,San Francisco-Oakland-Hayward,Alameda County,2013-09-01,NA
94587,Union City,CA,San Francisco-Oakland-Hayward,Alameda County,2013-10-01,NA
94587,Union City,CA,San Francisco-Oakland-Hayward,Alameda County,2013-11-01,NA
94587,Union City,CA,San Francisco-Oakland-Hayward,Alameda County,2013-12-01,NA
94587,Union City,CA,San Francisco-Oakland-Hayward,Alameda County,2014-01-01,NA
94587,Union City,CA,San Francisco-Oakland-Hayward,Alameda County,2014-02-01,NA
